alignment,dist,ecfp4,daylight,maj,min,hyb,sub
COc1cc(c(cc1NC(=O)CCCCC(=O)N)C)C 617547418,9,0.264705882352941,0.269035532994923,6,0,1,0
COc1cc(c(cc1NC(=O)CCCCC(=O)O)C)C 659174849,9,0.264705882352941,0.26865671641791,6,0,1,0
COC(=O)CCCC(=O)Nc1cc(c(cc1OC)C)C 598750172,8,0.264705882352941,0.264705882352941,4,0,2,0
COC(=O)COCC(=O)Nc1cc(c(cc1OC)C)C 597943711,8,0.264705882352941,0.251231527093596,5,0,1,0
COc1cc(c(cc1NC(=O)CCNC(=O)CO)C)C 912305955,9,0.264705882352941,0.264705882352941,6,0,1,0
COc1cc(c(cc1Br)NC(=O)C[C@@H]2CC[C@@H](C2)C)OC 491086971,7,0.263888888888888,0.307692307692307,3,1,3,0
COc1cc(c(cc1Br)NC(=O)C[C@@H]2CC[C@H](C2)C)OC 491086968,7,0.263888888888888,0.307692307692307,3,1,3,0
COc1cc(c(cc1Br)NC(=O)C[C@H]2CC[C@@H](C2)C)OC 491086970,7,0.263888888888888,0.307692307692307,3,1,3,0
COc1cc(c(cc1Br)NC(=O)C[C@H]2CC[C@H](C2)C)OC 491086969,7,0.263888888888888,0.307692307692307,3,1,3,0
COc1cc(c(cc1F)NC(=O)C[C@@H]2CC[C@@H](C2)C)OC 133967791,7,0.263888888888888,0.319371727748691,3,1,3,0
COc1cc(c(cc1F)NC(=O)C[C@@H]2CC[C@H](C2)C)OC 133967551,7,0.263888888888888,0.319371727748691,3,1,3,0
COc1cc(c(cc1F)NC(=O)C[C@H]2CC[C@@H](C2)C)OC 133967338,7,0.263888888888888,0.319371727748691,3,1,3,0
COc1cc(c(cc1F)NC(=O)C[C@H]2CC[C@H](C2)C)OC 133967132,7,0.263888888888888,0.319371727748691,3,1,3,0
COc1cc(c(cc1NC(=O)Cc2ccc(s2)Br)C)C 617548743,7,0.263888888888888,0.230452674897119,6,0,0,0
COc1cc(c(cc1NC(=O)Cc2nnc(s2)N)C)C 1773640377,6,0.263888888888888,0.252100840336134,5,0,0,0
COc1ccc(c(c1)OC)NC(=O)Cc2ccc(s2)C 57032074,5,0.263888888888888,0.272727272727272,4,0,0,1
COc1ccc(c(c1)OC)NC(=O)Cc2n[nH]c(n2)C 665148752,4,0.263888888888888,0.309178743961352,3,0,0,1
COc1ccc(c(c1)OC)NC(=O)Cc2nnc(s2)C 665150552,4,0.263888888888888,0.290322580645161,3,0,0,1
COc1cc(c(cc1C)NC(=O)N[C@@H]2CC[C@@H](C2)F)C 334463279,8,0.263888888888888,0.319587628865979,4,0,3,0
COc1cc(c(cc1C)NC(=O)N[C@@H]2CC[C@H](C2)F)C 334463284,8,0.263888888888888,0.319587628865979,4,0,3,0
COc1cc(c(cc1C)NC(=O)N[C@H]2CC[C@@H](C2)F)C 334463281,8,0.263888888888888,0.319587628865979,4,0,3,0
COc1cc(c(cc1C)NC(=O)N[C@H]2CC[C@H](C2)F)C 334463276,8,0.263888888888888,0.319587628865979,4,0,3,0
COc1cc(c(cc1Cl)CN(C)Cc2cn(nn2)C)Cl 668605635,8,0.263888888888888,0.197368421052631,7,0,0,0
COc1cc(c(cc1Cl)CN(C)Cc2cnn(c2)C)Cl 119736704,9,0.263888888888888,0.215311004784689,8,0,0,0
COc1cc(c(cc1Cl)CN(C)Cc2nnc(s2)C)Cl 668774194,8,0.263888888888888,0.204444444444444,7,0,0,0
COc1cc(c(cc1F)NC(=O)N[C@@H]2CC[C@@H](C2)F)F 334416056,9,0.263888888888888,0.3125,4,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@@H]2CC[C@H](C2)F)F 334416054,9,0.263888888888888,0.3125,4,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@@H]2CNC(=O)C2)F 336210707,8,0.263888888888888,0.32,4,1,2,0
COc1cc(c(cc1F)NC(=O)N[C@@H]2COC(=O)C2)F 878922913,7,0.263888888888888,0.28110599078341,3,1,2,0
COc1cc(c(cc1F)NC(=O)N[C@@H]2CO[C@@H](C2)C)F 335390128,7,0.263888888888888,0.294685990338164,2,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@@H]2CO[C@H](C2)C)F 335390129,7,0.263888888888888,0.294685990338164,2,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@H]2CC[C@@H](C2)C)F 334109186,8,0.263888888888888,0.326086956521739,3,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@H]2CC[C@@H](C2)F)F 334416069,9,0.263888888888888,0.3125,4,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@H]2CC[C@H](C2)C)F 334109185,8,0.263888888888888,0.326086956521739,3,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@H]2CC[C@H](C2)F)F 334416066,9,0.263888888888888,0.3125,4,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@H]2CNC(=O)C2)F 336210708,8,0.263888888888888,0.32,4,1,2,0
COc1cc(c(cc1Br)NC(=O)CSCCC(C)C)OC 162015829,8,0.263888888888888,0.301980198019801,4,1,2,0
COc1cc(c(cc1F)NC(=O)CCCNC(=O)O)OC 829204723,8,0.263888888888888,0.323076923076923,5,1,1,0
COc1cc(c(cc1F)NC(=O)CSCCC(C)C)OC 87393511,8,0.263888888888888,0.306532663316582,4,1,2,0
COc1cc(c(cc1Br)NC(=O)C[C@@H](C)CC(=O)O)OC 563424033,7,0.263888888888888,0.311224489795918,3,1,2,1
COc1cc(c(cc1Br)NC(=O)C[C@@H](N)CC(C)C)OC 1353739218,8,0.263888888888888,0.311224489795918,2,1,4,0
COc1cc(c(cc1Br)NC(=O)C[C@H](C)CC(=O)O)OC 563424035,7,0.263888888888888,0.311224489795918,3,1,2,1
COc1cc(c(cc1Br)NC(=O)C[C@H](N)CC(C)C)OC 1340357409,8,0.263888888888888,0.311224489795918,2,1,4,0
COc1cc(c(cc1F)NC(=O)C[C@@H](C)CC(=O)O)OC 577865672,7,0.263888888888888,0.322916666666666,3,1,2,1
COc1cc(c(cc1F)NC(=O)C[C@H](C)CC(=O)O)OC 577865673,7,0.263888888888888,0.322916666666666,3,1,2,1
COc1cc(c(cc1F)NC(=O)C[C@H](N)CC(C)C)OC 1579170364,8,0.263888888888888,0.322916666666666,2,1,4,0
COc1cc(c(cc1Br)NC(=O)[C@@H]2C[C@@H]3CC[C@@H]2O3)OC 161985163,8,0.263888888888888,0.264069264069264,4,1,2,1
COc1cc(c(cc1Br)NC(=O)[C@@H]2C[C@H]3CC[C@@H]2O3)OC 161985348,8,0.263888888888888,0.264069264069264,4,1,2,1
COc1cc(c(cc1Br)NC(=O)[C@@H]2C[C@H]3CC[C@H]2O3)OC 275009558,8,0.263888888888888,0.264069264069264,4,1,2,1
COc1cc(c(cc1Br)NC(=O)[C@H]2C[C@@H]3CC[C@@H]2O3)OC 161985263,8,0.263888888888888,0.264069264069264,4,1,2,1
COc1cc(c(cc1Br)NC(=O)[C@H]2C[C@H]3CC[C@@H]2O3)OC 161985425,8,0.263888888888888,0.264069264069264,4,1,2,1
COc1cc(c(cc1Br)NC(=O)[C@H]2C[C@H]3CC[C@H]2O3)OC 275009559,8,0.263888888888888,0.264069264069264,4,1,2,1
COc1cc(c(cc1F)NC(=O)[C@@H]2C[C@H]3CC[C@@H]2O3)OC 87401342,8,0.263888888888888,0.271929824561403,4,1,2,1
COc1cc(c(cc1F)NC(=O)[C@@H]2C[C@H]3CC[C@H]2O3)OC 268051531,8,0.263888888888888,0.271929824561403,4,1,2,1
COc1cc(c(cc1F)NC(=O)[C@H]2C[C@H]3CC[C@H]2O3)OC 268051534,8,0.263888888888888,0.271929824561403,4,1,2,1
COc1cc(c(cc1Br)C(=O)Nc2nc(cs2)C)OC 2382493670,5,0.263888888888888,0.204724409448818,3,1,0,0
COc1cc(c(cc1Br)C(=O)Nc2nc(cs2)C)OC 2382493947,5,0.263888888888888,0.204724409448818,3,1,0,0
COc1cc(c(cc1Br)NC(=O)[C@@H]2CCN(C2)C)OC 547982422,7,0.263888888888888,0.308457711442786,3,1,2,0
COc1cc(c(cc1Br)NC(=O)[C@H]2CCN(C2)C)OC 547982423,7,0.263888888888888,0.308457711442786,3,1,2,0
COc1cc(c(cc1F)NC(=O)N2CC[C@@H](C2)C)OC 336184084,7,0.263888888888888,0.420454545454545,3,1,2,0
COc1cc(c(cc1F)NC(=O)N2CC[C@H](C2)C)OC 336184083,7,0.263888888888888,0.420454545454545,3,1,2,0
COc1cc(c(cc1F)NC(=O)N2CC[C@H](C2)F)OC 334554991,8,0.263888888888888,0.412087912087912,4,1,2,0
COc1cc(c(cc1F)NC(=O)[C@@H]2CCN(C2)C)OC 531273845,7,0.263888888888888,0.31979695431472,3,1,2,0
COc1cc(c(cc1F)NC(=O)[C@H]2CCN(C2)C)OC 531273846,7,0.263888888888888,0.31979695431472,3,1,2,0
COc1cc(c(cc1Br)NC(=O)CC2CCN(CC2)C)OC 291720181,8,0.263888888888888,0.306122448979591,4,1,2,0
COc1cc(c(cc1Br)NC(=O)CN2CCC(CC2)C)OC 154244067,8,0.263888888888888,0.303482587064676,4,1,2,0
COc1cc(c(cc1Br)NC(=O)C[C@@H]2CCC(=O)NC2)OC 1448028149,8,0.263888888888888,0.28909952606635,4,1,2,0
COc1cc(c(cc1Br)NC(=O)C[C@H]2CCC(=O)NC2)OC 1448028148,8,0.263888888888888,0.28909952606635,4,1,2,0
COc1cc(c(cc1F)NC(=O)CC2CCN(CC2)C)OC 346888315,8,0.263888888888888,0.317708333333333,4,1,2,0
COc1cc(c(cc1F)NC(=O)CN2CCC(CC2)C)OC 126786482,8,0.263888888888888,0.309644670050761,4,1,2,0
COc1cc(c(cc1F)NC(=O)C[C@@H]2CCC(=O)NC2)OC 1362213481,8,0.263888888888888,0.29951690821256,4,1,2,0
COc1cc(c(cc1F)NC(=O)C[C@H]2CCC(=O)NC2)OC 1362213478,8,0.263888888888888,0.29951690821256,4,1,2,0
COc1cc(c(cc1Br)NC(=O)C[C@@H]2CCCC(=O)N2)OC 289625334,8,0.263888888888888,0.291666666666666,5,1,1,0
COc1cc(c(cc1Br)NC(=O)C[C@H]2CCCC(=O)N2)OC 289625330,8,0.263888888888888,0.291666666666666,5,1,1,0
COc1cc(c(cc1F)NC(=O)C[C@@H]2CCCC(=O)N2)OC 289799215,8,0.263888888888888,0.30188679245283,5,1,1,0
COc1cc(c(cc1F)NC(=O)C[C@H]2CCCC(=O)N2)OC 289799207,8,0.263888888888888,0.30188679245283,5,1,1,0
COc1cc(c(cc1C)NC(=O)NCCC[S@@](=O)C)C 446369557,8,0.263888888888888,0.361702127659574,5,0,1,0
COc1cc(c(cc1C)NC(=O)NCCC[S@](=O)C)C 446369558,8,0.263888888888888,0.361702127659574,5,0,1,0
COc1cc(c(cc1Cl)CN(C)CCCCC(=O)O)Cl 1964725602,12,0.263888888888888,0.200980392156862,9,0,1,0
COc1cc(c(cc1F)NC(=O)NCCCC(=O)O)F 263063671,9,0.263888888888888,0.321052631578947,5,1,1,0
COc1cc(c(cc1F)NC(=O)NCCSC(C)C)F 289050879,9,0.263888888888888,0.335135135135135,2,2,3,0
C=CC(=O)NCCC(=O)Nc1cc(c(cc1OC)F)F 490703683,10,0.263888888888888,0.275862068965517,6,1,1,0
CC[C@@H](C)CONC(=O)Nc1cc(c(cc1C)OC)C 836564836,8,0.263888888888888,0.304123711340206,4,0,2,0
CC[C@H](C)CONC(=O)Nc1cc(c(cc1C)OC)C 836564834,8,0.263888888888888,0.304123711340206,4,0,2,0
CC[S@@](=O)CCNC(=O)Nc1cc(c(cc1C)OC)C 772611234,9,0.263888888888888,0.343915343915343,5,0,2,0
CC[S@](=O)CCNC(=O)Nc1cc(c(cc1C)OC)C 772611233,9,0.263888888888888,0.343915343915343,5,0,2,0
COc1cc(c(cc1F)NC(=O)NCCN(C)OC)F 821838967,8,0.263888888888888,0.34054054054054,3,1,2,0
COc1cc(c(cc1F)NC(=O)NCC[C@@H](C)OC)F 268291035,8,0.263888888888888,0.31413612565445,2,1,3,0
COc1cc(c(cc1F)NC(=O)NCC[C@H](C)OC)F 268291036,8,0.263888888888888,0.31413612565445,2,1,3,0
COc1cc(c(cc1C)NC(=O)N[C@@H](C)CC(=O)N)C 446365184,8,0.263888888888888,0.34054054054054,3,0,3,0
COc1cc(c(cc1C)NC(=O)N[C@@H](C)C[C@@H](C)N)C 564972533,8,0.263888888888888,0.33879781420765,3,0,3,0
COc1cc(c(cc1C)NC(=O)N[C@@H](C)C[C@@H](C)O)C 446356214,7,0.263888888888888,0.333333333333333,2,0,3,1
COc1cc(c(cc1C)NC(=O)N[C@@H](C)C[C@H](C)N)C 564972539,8,0.263888888888888,0.33879781420765,3,0,3,0
COc1cc(c(cc1C)NC(=O)N[C@@H](C)C[C@H](C)O)C 446356215,7,0.263888888888888,0.333333333333333,2,0,3,1
COc1cc(c(cc1C)NC(=O)N[C@H](C)CC(=O)N)C 446365185,8,0.263888888888888,0.34054054054054,3,0,3,0
COc1cc(c(cc1C)NC(=O)N[C@H](C)C[C@@H](C)N)C 564972541,8,0.263888888888888,0.33879781420765,3,0,3,0
COc1cc(c(cc1C)NC(=O)N[C@H](C)C[C@@H](C)O)C 446356216,7,0.263888888888888,0.333333333333333,2,0,3,1
COc1cc(c(cc1C)NC(=O)N[C@H](C)C[C@H](C)N)C 564972537,8,0.263888888888888,0.33879781420765,3,0,3,0
COc1cc(c(cc1C)NC(=O)N[C@H](C)C[C@H](C)O)C 446356213,7,0.263888888888888,0.333333333333333,2,0,3,1
COc1cc(c(cc1F)NC(=O)N[C@@H](C)CN(C)C)F 289159864,9,0.263888888888888,0.356321839080459,4,1,2,0
COc1cc(c(cc1F)NC(=O)N[C@H](C)CN(C)C)F 349809804,9,0.263888888888888,0.356321839080459,4,1,2,0
COc1cc(c(cc1NC(=O)N[C@@H](C)C[C@H](C)O)Cl)Cl 362202199,7,0.263888888888888,0.427777777777777,2,0,3,1
CCC[C@@H](O)CC(=O)Nc1cc(c(cc1OC)OC)Br 681748826,7,0.263888888888888,0.298507462686567,1,1,3,1
CCC[C@@H](O)CC(=O)Nc1cc(c(cc1OC)OC)F 676755768,7,0.263888888888888,0.309644670050761,1,1,3,1
CCC[C@H](O)CC(=O)Nc1cc(c(cc1OC)OC)Br 681748827,7,0.263888888888888,0.298507462686567,1,1,3,1
CCC[C@H](O)CC(=O)Nc1cc(c(cc1OC)OC)F 676755770,7,0.263888888888888,0.309644670050761,1,1,3,1
CCCNC(=O)NN=Cc1cc(c(cc1OC)OC)F 844578805,9,0.263888888888888,0.217391304347826,4,1,2,0
CCOC[C@H](C)NC(=O)Nc1cc(c(cc1C)OC)C 446359382,7,0.263888888888888,0.335135135135135,2,0,3,0
COCCN(C)NC(=O)Nc1cc(c(cc1F)OC)F 878922415,9,0.263888888888888,0.308900523560209,5,1,1,0
COCC[C@H](C)NC(=O)Nc1cc(c(cc1F)OC)F 155621078,9,0.263888888888888,0.319148936170212,4,1,2,0
COc1cc(c(cc1C)NC(=O)N[C@@H](C)CCCO)C 278475118,9,0.263888888888888,0.338709677419354,4,0,3,0
COc1cc(c(cc1C)NC(=O)N[C@H](C)CCCO)C 278473475,9,0.263888888888888,0.338709677419354,4,0,3,0
CCC[C@@H](CC)NC(=O)Nc1cc(c(cc1F)OC)F 156103374,9,0.263888888888888,0.333333333333333,3,1,3,0
CCC[C@H](CC)NC(=O)Nc1cc(c(cc1F)OC)F 156103492,9,0.263888888888888,0.333333333333333,3,1,3,0
CC[C@@H](CCO)NC(=O)Nc1cc(c(cc1C)OC)C 446361754,9,0.263888888888888,0.348066298342541,4,0,3,0
CC[C@@H](COC)NC(=O)Nc1cc(c(cc1F)OC)F 156266469,9,0.263888888888888,0.31578947368421,4,1,2,0
CC[C@H](CCO)NC(=O)Nc1cc(c(cc1C)OC)C 446361752,9,0.263888888888888,0.348066298342541,4,0,3,0
CC[C@H](COC)NC(=O)Nc1cc(c(cc1F)OC)F 156266597,9,0.263888888888888,0.31578947368421,4,1,2,0
COC[C@@H](CO)NC(=O)Nc1cc(c(cc1F)OC)F 353290568,8,0.263888888888888,0.327868852459016,3,1,2,1
COC[C@H](CO)NC(=O)Nc1cc(c(cc1F)OC)F 289467210,8,0.263888888888888,0.327868852459016,3,1,2,1
COc1cc(c(cc1NC(=O)/C=C/2\CC[C@@H](C2)C)Br)C 1528239788,7,0.263157894736842,0.265402843601895,3,1,2,0
COc1cc(c(cc1NC(=O)/C=C/2\CC[C@H](C2)C)Br)C 1528239793,7,0.263157894736842,0.265402843601895,3,1,2,0
COc1cc(c(cc1NC(=O)/C=C\2/CC[C@@H](C2)C)Br)C 1528239790,7,0.263157894736842,0.265402843601895,3,1,2,0
COc1cc(c(cc1NC(=O)/C=C\2/CC[C@H](C2)C)Br)C 1528239786,7,0.263157894736842,0.265402843601895,3,1,2,0
COc1cc(c(cc1NC(=O)Cc2ccc(s2)C)Br)F 1129851017,7,0.263157894736842,0.231404958677685,5,1,0,0
COc1cc(c(cc1NC(=O)Cc2ccc(s2)Cl)Br)C 509331726,7,0.263157894736842,0.232653061224489,5,1,0,0
COc1cc(c(cc1NC(=O)Cc2n[nH]c(n2)C)Br)F 616337764,6,0.263157894736842,0.258771929824561,4,1,0,0
COc1cc(c(cc1NC(=O)Cc2nnc(s2)C)Br)F 616338027,6,0.263157894736842,0.242677824267782,4,1,0,0
COc1cc(ccc1NC(=O)Cc2cnc(o2)C)SC 640215297,6,0.263157894736842,0.246861924686192,4,1,0,1
COc1cc(ccc1NC(=O)Cc2csc(n2)C)SC 192697514,6,0.263157894736842,0.226720647773279,3,2,0,1
COc1cc(ccc1NC(=O)Cc2ncc(s2)C)SC 446980827,5,0.263157894736842,0.234567901234567,3,1,0,1
COc1cc(ccc1NC(=O)N[C@@H]2CC[C@@H](C2)F)C#N 558400176,9,0.263157894736842,0.318407960199004,5,0,3,1
COc1cc(ccc1NC(=O)N[C@@H]2CC[C@H](C2)F)C#N 558400167,9,0.263157894736842,0.318407960199004,5,0,3,1
COc1cc(ccc1NC(=O)N[C@H]2CC[C@@H](C2)F)C#N 558400174,9,0.263157894736842,0.318407960199004,5,0,3,1
COc1cc(ccc1NC(=O)N[C@H]2CC[C@H](C2)F)C#N 558400173,9,0.263157894736842,0.318407960199004,5,0,3,1
COc1cc(c(cc1C)NC(=O)CN2CC[C@@H](C2)C)Cl 571104219,9,0.263157894736842,0.297435897435897,6,0,2,0
COc1cc(c(cc1C)NC(=O)CN2CC[C@H](C2)C)Cl 571104226,9,0.263157894736842,0.297435897435897,6,0,2,0
COc1cc(c(cc1F)NC(=O)Cc2cc([nH]n2)C)C 184193631,4,0.263157894736842,0.254310344827586,2,1,0,0
CCn1cc(cn1)NC(=S)Nc2cc(c(cc2OC)OC)Br 777473065,6,0.263157894736842,0.344339622641509,3,2,0,1
CCn1cc(cn1)NC(=S)Nc2cc(c(cc2OC)OC)F 755710797,6,0.263157894736842,0.350961538461538,3,2,0,1
COc1cc(ccc1NC(=O)NCCC[C@@H](C)O)SC 278692366,8,0.263157894736842,0.306532663316582,3,1,2,1
COc1cc(ccc1NC(=O)NCCC[C@H](C)O)SC 278692360,8,0.263157894736842,0.306532663316582,3,1,2,1
COc1cc(ccc1NC(=O)NCCC[S@@](=O)C)C#N 547417128,9,0.263157894736842,0.343589743589743,6,0,1,1
COc1cc(ccc1NC(=O)NCCC[S@](=O)C)C#N 547417129,9,0.263157894736842,0.343589743589743,6,0,1,1
COc1cc(c(cc1C)NC(=S)NCCCC(=O)O)Cl 1599420026,10,0.263157894736842,0.316582914572864,6,1,1,0
CC[C@@H](C)CCNC(=O)Nc1ccc(cc1OC)C#N 596839587,9,0.263157894736842,0.331578947368421,4,0,3,1
CC[C@@H](C)CONC(=O)Nc1ccc(cc1OC)C#N 836520336,9,0.263157894736842,0.308080808080808,5,0,2,1
CC[C@@H](O)CCNC(=O)Nc1ccc(cc1OC)SC 192679902,9,0.263157894736842,0.313131313131313,3,1,3,1
CC[C@H](C)CCNC(=O)Nc1ccc(cc1OC)C#N 596839588,9,0.263157894736842,0.331578947368421,4,0,3,1
CC[C@H](C)CONC(=O)Nc1ccc(cc1OC)C#N 836520331,9,0.263157894736842,0.308080808080808,5,0,2,1
CC[C@H](O)CCNC(=O)Nc1ccc(cc1OC)SC 192679891,9,0.263157894736842,0.313131313131313,3,1,3,1
CN[C@@H](C)CCNC(=O)Nc1ccc(cc1OC)C#N 1649836062,9,0.263157894736842,0.335078534031413,4,0,3,1
CN[C@H](C)CCNC(=O)Nc1ccc(cc1OC)C#N 1649836071,9,0.263157894736842,0.335078534031413,4,0,3,1
COc1cc(ccc1NC(=O)N[C@@H](C)CC(=O)N)C#N 568823550,9,0.263157894736842,0.333333333333333,4,0,3,1
COc1cc(ccc1NC(=O)N[C@@H](C)CC(=O)O)C#N 130359708,8,0.263157894736842,0.335051546391752,4,0,2,2
COc1cc(ccc1NC(=O)N[C@@H](C)C[C@@H](C)N)C#N 569340750,9,0.263157894736842,0.331578947368421,4,0,3,1
COc1cc(ccc1NC(=O)N[C@@H](C)C[C@@H](C)O)C#N 546003432,8,0.263157894736842,0.33160621761658,3,0,3,2
COc1cc(ccc1NC(=O)N[C@@H](C)C[C@H](C)N)C#N 569340748,9,0.263157894736842,0.331578947368421,4,0,3,1
COc1cc(ccc1NC(=O)N[C@@H](C)C[C@H](C)O)C#N 546003431,8,0.263157894736842,0.33160621761658,3,0,3,2
COc1cc(ccc1NC(=O)N[C@@H](C)C[S@@](=O)C)SC 192663775,8,0.263157894736842,0.328205128205128,2,1,3,1
COc1cc(ccc1NC(=O)N[C@@H](C)C[S@](=O)C)SC 192663800,8,0.263157894736842,0.328205128205128,2,1,3,1
COc1cc(ccc1NC(=O)N[C@H](C)CC(=O)N)C#N 568823549,9,0.263157894736842,0.333333333333333,4,0,3,1
COc1cc(ccc1NC(=O)N[C@H](C)CC(=O)O)C#N 130359972,8,0.263157894736842,0.335051546391752,4,0,2,2
COc1cc(ccc1NC(=O)N[C@H](C)C[C@@H](C)N)C#N 569340747,9,0.263157894736842,0.331578947368421,4,0,3,1
COc1cc(ccc1NC(=O)N[C@H](C)C[C@@H](C)O)C#N 546003430,8,0.263157894736842,0.33160621761658,3,0,3,2
COc1cc(ccc1NC(=O)N[C@H](C)C[C@H](C)N)C#N 569340749,9,0.263157894736842,0.331578947368421,4,0,3,1
COc1cc(ccc1NC(=O)N[C@H](C)C[C@H](C)O)C#N 546003433,8,0.263157894736842,0.33160621761658,3,0,3,2
COc1cc(ccc1NC(=O)N[C@H](C)C[S@@](=O)C)SC 192663785,8,0.263157894736842,0.328205128205128,2,1,3,1
COc1cc(ccc1NC(=O)N[C@H](C)C[S@](=O)C)SC 192663812,8,0.263157894736842,0.328205128205128,2,1,3,1
CCOC[C@H](C)NC(=O)Nc1ccc(cc1OC)C#N 547995397,8,0.263157894736842,0.328125,3,0,3,1
COc1cc(ccc1NC(=O)N[C@@H](C)CCCN)SC 415616458,9,0.263157894736842,0.316062176165803,3,1,3,1
COc1cc(ccc1NC(=O)N[C@@H](C)CCCO)C#N 578827938,10,0.263157894736842,0.33160621761658,5,0,3,1
COc1cc(ccc1NC(=O)N[C@H](C)CCCN)SC 415616459,9,0.263157894736842,0.316062176165803,3,1,3,1
COc1cc(ccc1NC(=O)N[C@H](C)CCCO)C#N 578827939,10,0.263157894736842,0.33160621761658,5,0,3,1
CC[C@@H](CCO)NC(=O)Nc1ccc(cc1OC)C#N 546707917,10,0.263157894736842,0.345744680851063,5,0,3,1
CC[C@H](CCO)NC(=O)Nc1ccc(cc1OC)C#N 546707916,10,0.263157894736842,0.345744680851063,5,0,3,1
COc1cc(ccc1NC(=O)N[C@@H](CO)CCF)SC 650161157,8,0.263157894736842,0.311557788944723,2,1,3,2
COc1cc(ccc1NC(=O)N[C@H](CO)CCF)SC 650161158,8,0.263157894736842,0.311557788944723,2,1,3,2
C=C[C@@H](COC)NC(=O)Nc1cc(c(cc1C)OC)F 1320530719,8,0.263157894736842,0.338541666666666,3,1,2,0
C=C[C@H](COC)NC(=O)Nc1cc(c(cc1C)OC)F 1320530720,8,0.263157894736842,0.338541666666666,3,1,2,0
COc1cc(c(cc1Cl)C[C@@H](Cl)CC2CCCC2)OC 2285918294,10,0.261538461538461,0.222222222222222,5,0,4,0
COc1cc(c(cc1Cl)C[C@H](Cl)CC2CCCC2)OC 2285918293,10,0.261538461538461,0.222222222222222,5,0,4,0
COc1cc(c(cc1NC(=O)C[C@@H]2CCC(=O)N2)C)C 855353152,8,0.260869565217391,0.260465116279069,6,0,1,0
COc1cc(c(cc1NC(=O)C[C@H]2CCC(=O)N2)C)C 855353148,8,0.260869565217391,0.260465116279069,6,0,1,0
COc1cc(c(cc1N/C(=N/[C@@H]2CC[C@@H](C2)C)/O)OC)OC 331307239,9,0.260869565217391,0.262135922330097,3,0,5,0
COc1cc(c(cc1N/C(=N/[C@@H]2CC[C@H](C2)C)/O)OC)OC 331307238,9,0.260869565217391,0.262135922330097,3,0,5,0
COc1cc(c(cc1NC(=O)CCCCC(=O)N)F)F 356689045,10,0.260869565217391,0.275510204081632,6,1,1,0
COc1cc(c(cc1NC(=O)CCCCC(=O)O)F)F 1594060469,10,0.260869565217391,0.275,6,1,1,0
COc1cc(c(cc1NC(=O)CCCCC(C)C)C)C 1528418523,9,0.260869565217391,0.262626262626262,4,0,3,0
COc1cc(c(cc1NC(=O)CCCCN(C)C)C)C 617548874,9,0.260869565217391,0.266666666666666,5,0,2,0
COc1cc(c(cc1NC(=O)CCOCC(C)C)C)C 617548665,9,0.260869565217391,0.251231527093596,4,0,3,0
COC(=O)CCCC(=O)Nc1cc(c(cc1OC)F)F 290828750,9,0.260869565217391,0.269607843137254,4,1,2,0
COC(=O)COCC(=O)Nc1cc(c(cc1OC)F)F 290904184,9,0.260869565217391,0.257425742574257,5,1,1,0
COC(=O)NCCC(=O)Nc1cc(c(cc1OC)C)C 855353475,8,0.260869565217391,0.277227722772277,5,0,1,0
COc1cc(c(cc1NC(=O)CCNC(=O)CO)F)F 908262352,10,0.260869565217391,0.270935960591133,6,1,1,0
COc1cc(c(cc1NC(=O)C[C@@H](C)CC(C)C)C)C 1586066175,9,0.260869565217391,0.266666666666666,4,0,3,0
COc1cc(c(cc1NC(=O)C[C@H](C)CC(C)C)C)C 1586066171,9,0.260869565217391,0.266666666666666,4,0,3,0
CCNC[C@@H](C)C[C@@H](C)Cc1cc(c(cc1Cl)OC)Cl 2176774836,12,0.260869565217391,0.181818181818181,6,0,4,0
CCNC[C@@H](C)C[C@H](C)Cc1cc(c(cc1Cl)OC)Cl 2176774838,12,0.260869565217391,0.181818181818181,6,0,4,0
CCNC[C@H](C)C[C@@H](C)Cc1cc(c(cc1Cl)OC)Cl 2176774839,12,0.260869565217391,0.181818181818181,6,0,4,0
CCNC[C@H](C)C[C@H](C)Cc1cc(c(cc1Cl)OC)Cl 2176774837,12,0.260869565217391,0.181818181818181,6,0,4,0
COc1cc(c(cc1Cl)C#CC[C@@H]2CCCN2)OC 2271468662,10,0.260869565217391,0.216346153846153,3,0,5,0
COc1cc(c(cc1Cl)CNC[C@@H]2CC[C@@H](C2)C)Cl 1620923761,11,0.260869565217391,0.188775510204081,6,0,3,0
COc1cc(c(cc1Cl)CNC[C@@H]2CC[C@@H](O2)C)Cl 453622884,11,0.260869565217391,0.175115207373271,7,0,2,0
COc1cc(c(cc1Cl)CNC[C@@H]2CC[C@H](C2)C)Cl 1620923758,11,0.260869565217391,0.188775510204081,6,0,3,0
COc1cc(c(cc1Cl)CNC[C@@H]2CC[C@H](O2)C)Cl 453622880,11,0.260869565217391,0.175115207373271,7,0,2,0
